epoch,kl_model,train_nll,train_loss,val_nll,val_loss,val_accuracy
20,656.026123046875,232.2813262939453,282.96112060546875,944.1505126953125,1600.1766357421875,0.9471819400787354
21,644.8277587890625,231.67994689941406,281.2153625488281,909.7197265625,1554.5474853515625,0.9491080641746521
22,638.470458984375,211.426513671875,259.5455627441406,925.2777099609375,1563.7481689453125,0.9482377171516418
23,619.6951293945312,202.57595825195312,249.7487030029297,893.01025390625,1512.705322265625,0.9500428438186646
24,599.340576171875,219.69964599609375,265.5707092285156,895.6324462890625,1494.9730224609375,0.9498961567878723
25,599.3054809570312,259.6510314941406,304.73699951171875,908.041015625,1507.346435546875,0.9492020010948181
26,598.977783203125,230.61776733398438,275.1380310058594,901.7767333984375,1500.7545166015625,0.9495524168014526
27,590.8300170898438,213.07305908203125,257.27764892578125,889.598388671875,1480.428466796875,0.9502336978912354
28,589.5999755859375,244.8826446533203,288.354736328125,981.7326049804688,1571.33251953125,0.945079505443573
29,582.3073120117188,200.84432983398438,243.9809112548828,868.423095703125,1450.73046875,0.9514183402061462
30,579.27685546875,211.02252197265625,253.50003051757812,915.729736328125,1495.006591796875,0.9487718939781189
31,577.2058715820312,219.32644653320312,261.11260986328125,855.7837524414062,1432.9896240234375,0.9521253705024719
32,568.6531372070312,203.08071899414062,244.58621215820312,862.587646484375,1431.24072265625,0.951744794845581
33,562.784423828125,202.2792510986328,242.91580200195312,832.215087890625,1394.99951171875,0.9534438848495483
34,557.1257934570312,205.95599365234375,245.9556884765625,840.704833984375,1397.83056640625,0.952968955039978
35,557.580322265625,195.18475341796875,234.8367462158203,821.6461791992188,1379.2265625,0.9540351033210754
36,554.0342407226562,194.03497314453125,233.07723999023438,822.1867065429688,1376.220947265625,0.9540048837661743
37,553.464111328125,209.72845458984375,248.3573760986328,818.326904296875,1371.791015625,0.9542208313941956
38,552.7554321289062,196.3240966796875,234.57106018066406,816.7620849609375,1369.517578125,0.9543083906173706
39,554.8627319335938,207.22750854492188,245.37411499023438,817.978515625,1372.84130859375,0.9542403221130371
40,551.72265625,193.84469604492188,231.5133056640625,831.6268920898438,1383.349609375,0.9534767866134644
41,543.890869140625,183.71267700195312,221.05592346191406,820.1106567382812,1364.00146484375,0.9541210532188416
42,545.1559448242188,190.43276977539062,227.634765625,818.2115478515625,1363.367431640625,0.9542272686958313
43,543.7424926757812,193.9493408203125,230.777099609375,815.8973999023438,1359.639892578125,0.9543567299842834
44,544.1377563476562,209.8968048095703,246.7486572265625,818.8847045898438,1363.0224609375,0.9541895985603333
45,541.1006469726562,185.70790100097656,222.108154296875,820.7113037109375,1361.81201171875,0.9540874361991882
46,538.408447265625,201.88827514648438,237.8519287109375,823.6574096679688,1362.06591796875,0.9539226293563843
47,538.81494140625,196.6680908203125,232.38638305664062,810.22119140625,1349.0361328125,0.954674243927002
48,541.120361328125,169.5446014404297,205.2919158935547,812.328369140625,1353.44873046875,0.954556405544281
49,534.53955078125,197.200439453125,232.7991485595703,818.36083984375,1352.900390625,0.9542189240455627
50,534.1044921875,202.8865966796875,238.2322235107422,816.2976684570312,1350.402099609375,0.9543343186378479
51,534.31640625,191.63404846191406,226.807373046875,832.5875854492188,1366.904052734375,0.953423023223877
52,530.5521240234375,187.69863891601562,222.45108032226562,810.3396606445312,1340.891845703125,0.9546676278114319
53,528.8631591796875,196.18544006347656,230.5337371826172,812.5652465820312,1341.428466796875,0.9545431137084961
54,527.4910888671875,192.28477478027344,226.60220336914062,813.8524780273438,1341.343505859375,0.9544711112976074
55,527.4798583984375,178.65338134765625,212.80892944335938,808.13623046875,1335.6160888671875,0.9547908902168274
56,521.2792358398438,173.29742431640625,207.10415649414062,813.822265625,1335.1015625,0.9544728398323059
57,520.2516479492188,159.00735473632812,192.5303955078125,819.7122802734375,1339.9638671875,0.9541433453559875
58,514.8251342773438,197.8003692626953,230.9882049560547,805.4373168945312,1320.262451171875,0.9549418687820435
59,511.0853271484375,196.67453002929688,229.68569946289062,804.20556640625,1315.2908935546875,0.9550107717514038
60,511.9489440917969,174.39913940429688,207.32513427734375,801.3992919921875,1313.3482666015625,0.9551677703857422
61,508.1485900878906,200.5274658203125,233.24734497070312,804.7525634765625,1312.901123046875,0.954980194568634
62,507.344970703125,198.85693359375,231.35247802734375,808.4595336914062,1315.804443359375,0.9547728300094604
63,504.57830810546875,177.4140167236328,209.60409545898438,804.8824462890625,1309.460693359375,0.9549729228019714
64,496.74725341796875,187.97549438476562,219.931396484375,824.5257568359375,1321.27294921875,0.9538740515708923
65,497.0310974121094,200.36331176757812,232.42369079589844,795.2027587890625,1292.23388671875,0.9555144309997559
66,492.49456787109375,206.11317443847656,237.94265747070312,797.8380126953125,1290.33251953125,0.9553670287132263
67,492.01251220703125,193.43167114257812,225.08665466308594,797.2867431640625,1289.29931640625,0.9553978443145752
68,492.9134521484375,185.67218017578125,217.24525451660156,813.1422119140625,1306.0556640625,0.9545108675956726
69,487.9527587890625,204.8130340576172,236.16116333007812,808.9837646484375,1296.9365234375,0.954743504524231
70,487.073486328125,187.8526611328125,219.31658935546875,823.01806640625,1310.091552734375,0.9539583921432495
71,486.2667236328125,205.89694213867188,237.1831817626953,799.624267578125,1285.8909912109375,0.955267071723938
72,486.87591552734375,185.83212280273438,217.0343017578125,802.2220458984375,1289.097900390625,0.9551217555999756
73,487.08746337890625,176.27679443359375,207.3259735107422,795.1864624023438,1282.27392578125,0.9555153250694275
74,485.7843017578125,203.79937744140625,234.5984649658203,826.053466796875,1311.8377685546875,0.9537885785102844
75,484.31005859375,178.92608642578125,209.50486755371094,821.56884765625,1305.87890625,0.954039454460144
76,483.7240905761719,177.40728759765625,208.10536193847656,806.5444946289062,1290.2685546875,0.9548799395561218
77,478.30322265625,169.3094024658203,199.8253631591797,808.220703125,1286.52392578125,0.9547861814498901
78,476.748291015625,170.18707275390625,200.43499755859375,799.8303833007812,1276.57861328125,0.9552555680274963
79,478.6729736328125,186.15640258789062,216.40179443359375,807.75390625,1286.4268798828125,0.9548122882843018
80,475.03790283203125,195.54344177246094,225.66452026367188,834.3795166015625,1309.41748046875,0.9533227682113647
81,476.71417236328125,175.43325805664062,205.58949279785156,835.9317626953125,1312.64599609375,0.9532359838485718
82,477.25091552734375,184.2145233154297,214.33741760253906,807.6610717773438,1284.9119873046875,0.9548174738883972
83,476.67730712890625,191.39126586914062,221.32492065429688,801.905029296875,1278.582275390625,0.9551395177841187
84,476.2936096191406,182.2508544921875,212.00794982910156,811.7764892578125,1288.070068359375,0.9545872807502747
85,463.0325012207031,192.14666748046875,221.69180297851562,792.4266357421875,1255.4591064453125,0.9556697607040405
86,462.4163818359375,189.4322509765625,218.78994750976562,807.0960693359375,1269.512451171875,0.954849123954773
87,462.26361083984375,190.92605590820312,220.1454315185547,826.1141967773438,1288.3778076171875,0.9537851810455322
88,462.5242614746094,189.39352416992188,218.5426483154297,792.1683349609375,1254.692626953125,0.9556841850280762
89,462.7342529296875,161.4462432861328,190.50579833984375,792.3959350585938,1255.130126953125,0.9556714296340942
90,464.6676330566406,192.2037353515625,221.32177734375,803.7628173828125,1268.430419921875,0.9550355672836304
91,458.828369140625,168.4512481689453,197.36083984375,829.12060546875,1287.948974609375,0.9536169767379761
92,458.9443664550781,174.9132080078125,203.6935577392578,826.8629150390625,1285.8072509765625,0.9537432789802551
93,458.10186767578125,177.3815155029297,206.0208740234375,812.88720703125,1270.989013671875,0.9545251131057739
94,458.9874267578125,183.18643188476562,211.78182983398438,836.2941284179688,1295.281494140625,0.9532157182693481
95,459.8901062011719,200.02224731445312,228.57534790039062,797.8372192382812,1257.727294921875,0.9553670883178711
96,458.04779052734375,197.7097930908203,226.04563903808594,790.717041015625,1248.764892578125,0.9557653665542603
97,454.07366943359375,173.6895294189453,201.87525939941406,794.5280151367188,1248.6016845703125,0.9555521607398987
98,454.54315185546875,181.11727905273438,209.2483673095703,800.148193359375,1254.69140625,0.9552378058433533
99,452.9920959472656,169.16781616210938,197.06378173828125,794.2511596679688,1247.2432861328125,0.9555676579475403
100,454.5499267578125,172.9580841064453,200.86093139648438,795.09228515625,1249.6422119140625,0.9555206298828125
101,455.56329345703125,187.1912841796875,215.10101318359375,802.2423095703125,1257.8056640625,0.9551206231117249
102,452.718017578125,194.13400268554688,221.7635040283203,792.1754150390625,1244.8934326171875,0.9556838274002075
103,449.41448974609375,185.79483032226562,213.37448120117188,795.849853515625,1245.264404296875,0.9554782509803772
104,451.00341796875,192.7886505126953,220.37387084960938,808.1451416015625,1259.1485595703125,0.9547904133796692
105,453.97772216796875,209.389404296875,237.1339111328125,809.790283203125,1263.76806640625,0.954698383808136
106,450.9936218261719,193.35968017578125,220.87200927734375,795.87939453125,1246.873046875,0.9554765820503235
107,448.64642333984375,178.0352020263672,205.2624053955078,793.7655639648438,1242.4119873046875,0.9555948376655579
108,449.836669921875,199.16110229492188,226.3805694580078,801.9139404296875,1251.7506103515625,0.9551389813423157
109,450.0469055175781,176.5330810546875,203.67356872558594,808.8907470703125,1258.9376220703125,0.9547486901283264
110,448.500244140625,189.78346252441406,216.96604919433594,796.5028076171875,1245.0030517578125,0.9554417133331299
111,445.6295166015625,191.570068359375,218.71176147460938,855.2762451171875,1300.90576171875,0.9521538019180298
112,443.06427001953125,176.6556396484375,203.5653533935547,809.5032348632812,1252.5675048828125,0.9547144174575806
113,436.5841064453125,186.20626831054688,213.05117797851562,813.2816162109375,1249.86572265625,0.954503059387207
114,437.40460205078125,179.66697692871094,206.4495849609375,812.60791015625,1250.012451171875,0.9545407295227051
115,434.9495544433594,188.01611328125,214.55377197265625,819.7568359375,1254.7064208984375,0.954140841960907
116,431.2081298828125,182.2172088623047,208.66746520996094,796.7891845703125,1227.997314453125,0.9554256796836853
117,435.06982421875,179.5638885498047,206.19927978515625,792.2826538085938,1227.3525390625,0.9556778073310852
118,436.0429992675781,219.17691040039062,245.81849670410156,798.1314697265625,1234.1744384765625,0.9553505778312683
119,434.08380126953125,154.19186401367188,180.64381408691406,798.7869262695312,1232.8707275390625,0.9553139209747314
120,429.3234558105469,168.0013885498047,194.3174285888672,810.8685302734375,1240.1920166015625,0.9546380639076233
121,430.3201904296875,192.8272705078125,219.16705322265625,796.150146484375,1226.4703369140625,0.9554614424705505
122,425.55950927734375,179.8693389892578,206.0826873779297,795.0040283203125,1220.5634765625,0.9555255770683289
123,423.0372619628906,176.75140380859375,202.9144744873047,807.3570556640625,1230.394287109375,0.954834520816803
124,421.7938232421875,204.33299255371094,230.3560791015625,789.7179565429688,1211.51171875,0.9558212757110596
125,420.80438232421875,196.48915100097656,222.37240600585938,791.4204711914062,1212.224853515625,0.9557260274887085
126,422.33551025390625,178.4068603515625,204.31495666503906,796.4356689453125,1218.771240234375,0.9554454684257507
127,421.8546447753906,188.24830627441406,214.0450897216797,827.1920166015625,1249.046630859375,0.9537248611450195
128,421.596435546875,188.8565216064453,214.5715789794922,800.6232299804688,1222.2197265625,0.9552112221717834
129,421.07965087890625,206.96890258789062,232.55218505859375,802.61865234375,1223.6982421875,0.9550995826721191
130,420.7652282714844,193.84902954101562,219.36729431152344,822.50634765625,1243.2716064453125,0.9539870023727417
131,420.78094482421875,181.34658813476562,206.84994506835938,830.297119140625,1251.078125,0.953551173210144
132,423.0689392089844,175.49148559570312,201.09771728515625,786.829833984375,1209.8988037109375,0.9559828639030457
133,423.5699462890625,191.92776489257812,217.51358032226562,805.7186279296875,1229.28857421875,0.9549261331558228
134,421.58026123046875,192.4613037109375,217.8253173828125,797.554931640625,1219.13525390625,0.9553828239440918
135,423.2763977050781,188.96466064453125,214.41090393066406,789.2620239257812,1212.5384521484375,0.9558467864990234
136,415.67034912109375,178.39572143554688,203.8434295654297,852.2950439453125,1267.96533203125,0.9523205757141113
137,412.3337097167969,210.6977081298828,236.1729736328125,798.7782592773438,1211.1119384765625,0.9553143978118896
138,413.8592834472656,184.90460205078125,210.43809509277344,803.3695068359375,1217.228759765625,0.9550575613975525
139,411.2777099609375,186.22561645507812,211.5122833251953,792.3748779296875,1203.652587890625,0.9556726217269897
140,410.9393310546875,197.16778564453125,222.321044921875,798.06298828125,1209.0023193359375,0.9553544521331787
141,411.2852783203125,181.22186279296875,206.36459350585938,795.7870483398438,1207.072265625,0.955481767654419
142,410.98101806640625,190.11856079101562,215.15191650390625,792.498046875,1203.47900390625,0.9556657671928406
143,410.5987548828125,183.64004516601562,208.60719299316406,796.09814453125,1206.6968994140625,0.9554643630981445
144,413.31842041015625,184.43992614746094,209.572509765625,795.867431640625,1209.185791015625,0.955477237701416
145,404.33831787109375,208.77029418945312,233.79725646972656,793.936767578125,1198.275146484375,0.955585241317749
146,398.5472412109375,185.76971435546875,210.5982208251953,790.2681884765625,1188.8154296875,0.9557905197143555
147,398.44873046875,184.13287353515625,208.89675903320312,814.7615356445312,1213.210205078125,0.954420268535614
148,397.1019592285156,179.7161407470703,204.33934020996094,786.305908203125,1183.4078369140625,0.9560121297836304
149,394.4907531738281,196.9893798828125,221.33863830566406,794.1513671875,1188.64208984375,0.9555732607841492
150,397.3048095703125,178.05068969726562,202.5452117919922,789.9656982421875,1187.2705078125,0.9558073878288269
151,398.9150085449219,180.8522186279297,205.4344940185547,798.1522827148438,1197.0672607421875,0.9553494453430176
152,398.6397399902344,184.70706176757812,209.2218475341797,792.2046508789062,1190.8443603515625,0.9556821584701538
153,396.8583984375,174.538818359375,198.89935302734375,797.9221801757812,1194.780517578125,0.9553623199462891
154,398.32696533203125,190.5911865234375,215.01303100585938,799.8011474609375,1198.128173828125,0.9552571773529053
155,400.2196350097656,188.73330688476562,213.29595947265625,863.0274047851562,1263.2470703125,0.9517201781272888
156,399.0831298828125,185.72869873046875,210.18405151367188,823.080322265625,1222.1634521484375,0.9539548754692078
157,400.0558776855469,201.8297576904297,226.32313537597656,792.3924560546875,1192.4483642578125,0.9556716680526733
158,398.4717712402344,180.82101440429688,205.15499877929688,785.357666015625,1183.8294677734375,0.9560651779174805
159,398.1181640625,180.20169067382812,204.4311065673828,797.670166015625,1195.788330078125,0.955376386642456
160,396.4207763671875,186.549560546875,210.611572265625,821.74462890625,1218.1654052734375,0.9540296196937561
161,385.95721435546875,180.71588134765625,204.5530548095703,787.660888671875,1173.6181640625,0.9559363722801208
162,387.0773620605469,174.391845703125,198.24583435058594,800.2593994140625,1187.3367919921875,0.9552315473556519
163,389.64739990234375,179.27586364746094,203.2680206298828,804.05615234375,1193.70361328125,0.9550191760063171
164,391.46417236328125,170.76373291015625,194.86862182617188,790.2222290039062,1181.6864013671875,0.9557930827140808
165,388.02215576171875,192.5517120361328,216.64080810546875,794.5526123046875,1182.57470703125,0.9555507898330688
166,386.1724853515625,175.29583740234375,199.20436096191406,792.583251953125,1178.7557373046875,0.9556609988212585
167,386.8501892089844,190.60386657714844,214.5047149658203,795.9556884765625,1182.805908203125,0.9554723501205444
168,387.5934753417969,187.8740234375,211.78941345214844,797.447265625,1185.040771484375,0.9553889036178589
169,388.8255920410156,201.59959411621094,225.58636474609375,838.4786376953125,1227.30419921875,0.9530934691429138
170,385.2708740234375,178.1478729248047,201.84617614746094,791.82763671875,1177.0985107421875,0.9557032585144043
171,384.8514404296875,188.51136779785156,212.1339569091797,794.2876586914062,1179.13916015625,0.9555656313896179
172,384.3769226074219,179.8913116455078,203.4180908203125,787.792236328125,1172.169189453125,0.9559289813041687
173,384.305908203125,177.64405822753906,201.10775756835938,792.64794921875,1176.953857421875,0.9556573629379272
174,385.97845458984375,187.0861053466797,210.61273193359375,787.8507080078125,1173.8291015625,0.955925703048706
175,388.14361572265625,178.37179565429688,202.04920959472656,794.48486328125,1182.62841796875,0.9555546045303345
176,390.307373046875,188.62696838378906,212.45751953125,798.240966796875,1188.54833984375,0.9553444981575012
177,387.6681213378906,186.03713989257812,209.68276977539062,798.219970703125,1185.8880615234375,0.955345630645752
178,384.4994812011719,174.4177703857422,197.7836151123047,800.5440673828125,1185.0435791015625,0.9552156329154968
179,384.77276611328125,164.228271484375,187.5829315185547,825.1524658203125,1209.92529296875,0.9538390040397644
180,385.9383544921875,182.76455688476562,206.17178344726562,814.2371215820312,1200.175537109375,0.9544495940208435
181,387.2325439453125,181.6009521484375,205.0615234375,790.2070922851562,1177.439697265625,0.9557939171791077
182,385.9842529296875,182.9219207763672,206.2765350341797,802.79736328125,1188.7816162109375,0.9550895690917969
183,384.2093505859375,176.69265747070312,199.88963317871094,810.5733642578125,1194.78271484375,0.9546545743942261
184,377.76361083984375,210.03521728515625,233.25421142578125,793.4969482421875,1171.260498046875,0.9556098580360413
185,376.95147705078125,189.802490234375,212.91506958007812,818.0438232421875,1194.995361328125,0.954236626625061
186,378.44000244140625,204.94285583496094,228.13218688964844,799.2398071289062,1177.6798095703125,0.9552885890007019
187,378.4097900390625,179.54998779296875,202.70875549316406,799.8043212890625,1178.214111328125,0.955256998538971
188,377.5249938964844,174.62069702148438,197.6800537109375,795.6911010742188,1173.216064453125,0.9554871320724487
189,376.9108581542969,202.55661010742188,225.55577087402344,787.3487548828125,1164.2596435546875,0.95595383644104
190,376.9765625,190.33203125,213.30062866210938,787.3712768554688,1164.347900390625,0.955952525138855
191,378.1368408203125,193.16046142578125,216.20794677734375,830.7650756835938,1208.90185546875,0.9535250067710876
192,378.88507080078125,189.17898559570312,212.23597717285156,785.0069580078125,1163.89208984375,0.9560848474502563
193,380.25518798828125,193.40609741210938,216.53500366210938,805.5031127929688,1185.75830078125,0.9549382328987122
194,381.5655212402344,168.77627563476562,192.0004119873047,809.43212890625,1190.9976806640625,0.9547184109687805
195,379.37811279296875,187.9814910888672,211.01145935058594,807.4841918945312,1186.8623046875,0.9548273682594299
196,379.6578674316406,186.4927520751953,209.52598571777344,784.830078125,1164.4879150390625,0.9560947418212891
197,379.44696044921875,196.8739471435547,219.8502960205078,807.73779296875,1187.184814453125,0.9548131823539734
198,379.63592529296875,175.24365234375,198.21580505371094,815.6397705078125,1195.275634765625,0.9543711543083191
199,374.1522521972656,192.2869415283203,215.14669799804688,790.9517211914062,1165.10400390625,0.9557522535324097
200,375.30487060546875,179.23316955566406,202.1566925048828,793.778076171875,1169.0830078125,0.9555941224098206
201,374.25030517578125,193.8662109375,216.70843505859375,795.2420654296875,1169.492431640625,0.9555122256278992
202,374.81915283203125,171.09686279296875,193.92083740234375,787.603515625,1162.422607421875,0.955939531326294
203,375.3981018066406,192.98365783691406,215.83773803710938,812.578857421875,1187.9769287109375,0.9545423984527588
204,373.9480285644531,196.79122924804688,219.53077697753906,805.5787353515625,1179.5267333984375,0.9549340009689331
205,373.7801208496094,179.84613037109375,202.55264282226562,840.5471801757812,1214.3272705078125,0.9529777765274048
206,373.374755859375,172.16253662109375,194.79946899414062,825.61328125,1198.988037109375,0.9538131952285767
207,372.4658203125,175.11485290527344,197.6608428955078,802.1812744140625,1174.6470947265625,0.955124020576477
208,373.931884765625,171.9463348388672,194.5649871826172,806.56884765625,1180.500732421875,0.954878568649292
209,375.93218994140625,183.13656616210938,205.89987182617188,801.751220703125,1177.683349609375,0.9551481008529663
210,374.205322265625,179.00169372558594,201.6240234375,793.927978515625,1168.13330078125,0.955585777759552
211,374.1630859375,183.60716247558594,206.19801330566406,786.4012451171875,1160.5643310546875,0.9560068249702454
212,375.080322265625,178.56484985351562,201.1629638671875,794.276123046875,1169.3564453125,0.9555662870407104
213,377.48968505859375,173.51019287109375,196.28968811035156,785.4360961914062,1162.92578125,0.9560608267784119
214,376.55804443359375,189.59512329101562,212.30117797851562,833.6722412109375,1210.230224609375,0.9533623456954956
215,373.683349609375,182.64154052734375,205.1211700439453,792.4114990234375,1166.0948486328125,0.9556705951690674
216,373.86468505859375,174.8485107421875,197.29867553710938,791.6580200195312,1165.522705078125,0.9557127356529236
217,376.2395324707031,204.76461791992188,227.36956787109375,806.7655029296875,1183.0050048828125,0.9548676013946533
218,375.4122314453125,197.21759033203125,219.76809692382812,811.6375732421875,1187.0498046875,0.9545950293540955
219,375.6134033203125,172.71246337890625,195.23658752441406,804.1755981445312,1179.7890625,0.9550125002861023
220,374.5748596191406,182.38592529296875,204.8546905517578,839.8085327148438,1214.3834228515625,0.9530190825462341
221,374.9853515625,185.97079467773438,208.45834350585938,800.4849243164062,1175.47021484375,0.9552189707756042
222,374.7333679199219,155.4156494140625,177.87356567382812,798.154541015625,1172.887939453125,0.955349326133728
223,372.97747802734375,179.08009338378906,201.4080047607422,785.7374877929688,1158.7149658203125,0.9560439586639404
224,374.03460693359375,176.36410522460938,198.71759033203125,791.7833251953125,1165.81787109375,0.9557057619094849
225,375.5423583984375,200.52125549316406,222.95689392089844,790.211669921875,1165.7540283203125,0.9557936787605286
226,375.26202392578125,169.53738403320312,191.9373321533203,787.4366455078125,1162.69873046875,0.9559488892555237
227,374.5450439453125,176.64468383789062,198.9790496826172,798.047119140625,1172.5921630859375,0.9553553462028503
228,373.2650146484375,180.41249084472656,202.66696166992188,794.8994750976562,1168.16455078125,0.9555314183235168
229,372.8386535644531,189.01995849609375,211.22561645507812,796.616943359375,1169.45556640625,0.9554353356361389
230,373.17730712890625,200.53692626953125,222.74281311035156,783.5453491210938,1156.72265625,0.9561665654182434
231,375.0726623535156,184.24429321289062,206.57733154296875,792.4638671875,1167.5364990234375,0.9556676745414734
232,376.3522033691406,177.19723510742188,199.60903930664062,790.806884765625,1167.1590576171875,0.9557603597640991
233,375.6768493652344,180.20233154296875,202.55572509765625,799.31103515625,1174.9879150390625,0.955284595489502
234,374.8999328613281,183.09625244140625,205.3611602783203,788.8565063476562,1163.7564697265625,0.9558694362640381
235,375.4294128417969,187.04937744140625,209.33511352539062,793.6541748046875,1169.0836181640625,0.9556010961532593
236,375.4288635253906,175.2644500732422,197.53326416015625,787.61474609375,1163.0435791015625,0.9559389352798462
237,375.36492919921875,203.35012817382812,225.59962463378906,815.1017456054688,1190.4666748046875,0.9544012546539307
238,375.078125,178.24276733398438,200.45985412597656,790.015869140625,1165.093994140625,0.9558045864105225
239,373.7875061035156,189.2407989501953,211.34619140625,787.6700439453125,1161.45751953125,0.9559358358383179
240,372.79327392578125,168.8017578125,190.7986602783203,808.22265625,1181.015869140625,0.9547860622406006
241,373.2923889160156,183.34457397460938,205.35670471191406,804.3139038085938,1177.6063232421875,0.9550047516822815
242,374.84674072265625,168.82730102539062,190.90927124023438,784.9046630859375,1159.75146484375,0.9560905694961548
243,376.6909484863281,186.4610137939453,208.677490234375,789.0286865234375,1165.7196044921875,0.9558598399162292
244,375.2440185546875,201.0859375,223.16082763671875,796.9027099609375,1172.146728515625,0.9554193615913391
245,374.2055358886719,193.18600463867188,215.16221618652344,794.251708984375,1168.457275390625,0.9555676579475403
246,373.5336608886719,178.94964599609375,200.87542724609375,785.42333984375,1158.95703125,0.9560615420341492
247,368.8373107910156,186.59722900390625,208.51058959960938,821.7132568359375,1190.550537109375,0.9540313482284546
248,369.8114929199219,173.00448608398438,194.97154235839844,798.0232543945312,1167.834716796875,0.9553566575050354
249,371.3606872558594,182.09759521484375,204.13821411132812,811.18310546875,1182.5438232421875,0.9546204805374146
250,372.1458740234375,169.1000518798828,191.14906311035156,815.1915283203125,1187.33740234375,0.9543962478637695
251,370.88214111328125,187.2108612060547,209.16400146484375,787.8873291015625,1158.76953125,0.9559236764907837
252,369.85992431640625,192.00933837890625,213.88589477539062,809.05517578125,1178.9150390625,0.954739511013031
253,372.2000427246094,180.51284790039062,202.5191650390625,821.4808959960938,1193.680908203125,0.9540444016456604
254,372.19354248046875,187.4613800048828,209.45574951171875,789.5389404296875,1161.732421875,0.9558312892913818
255,371.5830078125,173.76588439941406,195.69200134277344,788.6644287109375,1160.2474365234375,0.9558802247047424
256,370.52117919921875,195.59786987304688,217.41583251953125,782.4464111328125,1152.967529296875,0.9562280774116516
257,369.84893798828125,191.87789916992188,213.59188842773438,797.893310546875,1167.7421875,0.955363929271698
258,368.9174499511719,188.97706604003906,210.60621643066406,786.8345947265625,1155.7520751953125,0.9559825658798218
259,369.3605651855469,175.98081970214844,197.67039489746094,789.7127685546875,1159.0733642578125,0.9558215737342834
260,370.5931396484375,193.98672485351562,215.77969360351562,782.4320678710938,1153.025146484375,0.9562288522720337
261,371.5287780761719,204.39427185058594,226.23519897460938,787.0515747070312,1158.580322265625,0.9559704065322876
262,370.12677001953125,172.87171936035156,194.5677490234375,784.1805419921875,1154.307373046875,0.9561310410499573
263,368.6448669433594,188.56871032714844,210.074951171875,791.9334716796875,1160.578369140625,0.9556973576545715
264,367.5960998535156,180.05633544921875,201.44137573242188,799.8106689453125,1167.40673828125,0.9552566409111023
265,363.66290283203125,197.2442626953125,218.67626953125,789.5518798828125,1153.21484375,0.9558305740356445
266,365.8152770996094,178.35491943359375,199.90577697753906,790.9505004882812,1156.7657470703125,0.9557523131370544
267,365.0067138671875,187.97802734375,209.44937133789062,798.3353881835938,1163.342041015625,0.9553391933441162
268,362.7357177734375,192.83311462402344,214.09158325195312,804.9441528320312,1167.679931640625,0.9549694657325745
269,362.7796630859375,184.55966186523438,205.7815399169922,801.524658203125,1164.3043212890625,0.9551607966423035
270,364.8302307128906,191.70599365234375,213.06507873535156,807.5115966796875,1172.341796875,0.9548258781433105
271,365.63409423828125,193.75257873535156,215.17626953125,783.9150390625,1149.549072265625,0.9561458826065063
272,364.8976135253906,183.16363525390625,204.51971435546875,792.530029296875,1157.4276123046875,0.9556639790534973
273,363.3934631347656,201.01544189453125,222.2609405517578,799.379638671875,1162.7730712890625,0.9552807807922363
274,361.5343017578125,186.4254150390625,207.50875854492188,793.4361572265625,1154.970458984375,0.9556132555007935
275,361.778076171875,195.38575744628906,216.44679260253906,810.0220947265625,1171.8001708984375,0.954685389995575
276,363.9870910644531,193.79263305664062,214.99942016601562,793.2763671875,1157.263427734375,0.9556221961975098
